"","","","2.5 %","97.5 %"
"WaterWashEat","0.54609156306808","0.935190746831891","0.538644601187342","1.65194230519418"
"AlwaysSoil","0.814231351951447","1.16201421494009","0.0420109052004259","12.8441767866665"
"SometimesSoil","0.911440170091766","0.721336701414649","0.296630458463539","1.63340941261569"
"NeverWashFruits","0.449653022283722","0.807320664842063","0.273046612792596","2.20922407000989"
"SometimesWashFruits","0.685847338097533","1.14263939253438","0.749382954653152","1.75444200091675"
"SometimesRawVeg","0.538330066443665","0.815891961436179","0.557596626544412","1.19651751333261"
"AlwaysRawVeg","0.295586391019049","0.000000333617294562045",NA,"2990130042359888762664400202468288208642202882664"
"SometimesBarefoot","0.989258692854867","1.39769447498124","0.957858486144296","2.04166198156363"
"AlwaysBarefoot","0.0825393243533634","0.870790862688333","0.288373831613519","2.28439020943886"
"NoShoes","0.790471436526494","1.10455312717952","0.279809154594153","5.63123699195919"
"Sandals","0.893928637446509","0.826931605582298","0.213647185806737","4.1581243427876"
"Deworm","0.796492441731284","1.05310101375771","0.559185177333018","1.96402277507269"
"Antibiotic","0.871548710005265","0.771458124103855","0.39935927797538","1.43991293041782"
"Drugs","0.425899549279183","1.84185986236089","0.676051548433934","4.74608435180052"
"Antimalarial","0.215662300707907","0.896469513289007","0.133029602826307","5.22394739798793"
"Wheezing","0.904332304553606","4004484672725.32","Inf","1.50151623351918e+105"
"Wheezing0y","0.990789762231514","5.55478228788339",NA,NA
"Wheezing0y.1","0.282367021134633","1.69302947469626","0.176581097662781","191.46514367881"
"Wheeze13","0.00434861146172272","0.000000000000151487869116269","1.17873193249369","2.4327030092271"
"Wheeze412","0.993059647043505","0.0000000942698000112118",NA,"4.40191127882277e+164"
"Asthma","0.994620911181918","5.25658334416136",NA,NA
"Asthma0y","0.313747406142371","13247071521771.1",NA,"1.27212689704327e+205"
"Asthma0y.1","0.974853747397814","0.166740560987423","0.163574946301088","239.905410074217"
"NoDoctCon","0.284919269659642","0.000000466650394785091","Inf","1.68295778198742e+193"
"Rash","0.995152732712028","1.02216296228613","0.0035196008532635","5.58577166335415"
"Sneeze","0.999983158267417","31885360763912.5",NA,"3.61434326750112e+146"
"HayFever","0.990440195729345","Inf","0.00102445480558976","937.214162994704"
"Colds","0.969902050931193","1.03843685229818","1779063.99079099","539145705572007477248"
